nazwa_obiektu;region;kategoria_obiektu;adres;maps_url;lokalizacja
Leśniów (Żarki);;;Leśniowska 99, 42-310 Żarki, Polska;https://www.google.com/maps/place/?q=place_id:ChIJBfD2Jww6F0cRMadJx8O6iC0;50.6327578,19.3766634
Mrzygłód;;;38-503 Mrzygłód, Polska;https://www.google.com/maps/place/?q=place_id:ChIJb0I8q9txPEcRdwXRZF-ipKE;49.6197323,22.2736826
Piekary;;;32-060 Piekary, Polska;https://www.google.com/maps/place/?q=place_id:ChIJu-G7OvNeFkcRYVXmEjDNoOw;50.0235895,19.7958879
Pszów;;;Pszów, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ54y6lyxFEUcRlmJ9l1h0RC0;50.0400034,18.3943992
Pszów;;;Pszów, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ54y6lyxFEUcRlmJ9l1h0RC0;50.0400034,18.3943992
Racibórz;;;Racibórz, Polska;https://www.google.com/maps/place/?q=place_id:ChIJgZZaC6BCEUcRdMy3OwursFg;50.0915234,18.2199166
Rychwałd;;;Rychwałd, Polska;https://www.google.com/maps/place/?q=place_id:ChIJy-CdQkwoFEcRYTKGWvLBYy4;49.6991323,19.2698236
Turza Śląska;;;Turza Śląska, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ0Rg3eMJQEUcRK-87-yYtMqY;49.97210159999999,18.4370487
Kielce;;;Kielce, Polska;https://www.google.com/maps/place/?q=place_id:ChIJBRGJrxiIF0cR883NwLjYJVA;50.8659989,20.6286268
Piekoszów;;;26-065 Piekoszów, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ4-FGSqyAF0cRabvRREdEQn4;50.8816379,20.4659289
Piotrkowice Chmielnickie;;;Kościelna 1, 26-020 Piotrkowice, Polska;https://www.google.com/maps/place/?q=place_id:ChIJpwcq8piSF0cRYUxcNOEGHu8;50.6705423,20.6634652
Pińczów;;;Pińczów, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ6ekoSYCVF0cRIu4Z04HBzCc;50.52034,20.5264571
Skarżysko Kamienna;;;Skarżysko-Kamienna, Polska;https://www.google.com/maps/place/?q=place_id:ChIJrV8msOM4GEcRn3Hy2tWqapw;51.114294,20.8477827
Sulisławice;;;27-670 Sulisławice, Polska;https://www.google.com/maps/place/?q=place_id:ChIJr-JVFzxOPUcRMqg-WS7hkrU;50.5862291,21.4691584
Wiślica;;;Wiślica, Polska;https://www.google.com/maps/place/?q=place_id:ChIJSfDehw7FF0cRJYNGfezKxPQ;50.3486474,20.674561
Ełk;;;Ełk, Polska;https://www.google.com/maps/place/?q=place_id:ChIJB-NhN3-54UYRYkGCFGoGQVM;53.8280529,22.3646629
Gietrzwałd;;;11-036 Gietrzwałd, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ6-zBYDV-HUcRz62oJkB-NqY;53.7453358,20.2386597
Lubawa;;;Lubawa, Polska;https://www.google.com/maps/place/?q=place_id:ChIJJXs52s9sHUcR92bkHvAdK2c;53.50315999999999,19.7520301
Nowe Miasto Lubawskie;;;Nowe Miasto Lubawskie, Polska;https://www.google.com/maps/place/?q=place_id:ChIJDyzsVYEWHUcRzAoItKEJSM4;53.42232,19.59222
Stoczek Warmiński;;;11-106 Stoczek, Polska;https://www.google.com/maps/place/?q=place_id:ChIJd_vCd6Ne4kYRyBZb01cNO40;54.11544139999999,20.7404686
Święta Lipka;;;Święta Lipka, Polska;https://www.google.com/maps/place/?q=place_id:ChIJwVuLx8I-4kYRUwWCNEp-Kvs;54.0253728,21.2159483
Biechowo;;;Biechowo, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ70ZAI9bnBEcRH0Jxrx6WdUM;52.2506273,17.5413171
Borek Wielkopolski;;;Borek Wielkopolski, Polska;https://www.google.com/maps/place/?q=place_id:ChIJvU00V8kQBUcRWwMWs5WKa6M;51.91673,17.2409601
Brdów;;;62-620 Brdów, Polska;https://www.google.com/maps/place/?q=place_id:ChIJQ17KznVCG0cRBgmtTEHaE78;52.3533225,18.7293986
Dąbrówka Kościelna;;;Dąbrówka Kościelna, Polska;https://www.google.com/maps/place/?q=place_id:ChIJbQL5O19hBEcRlR-JKdO_RsU;52.5692674,17.1691273
Golina;;;62-590 Golina, Polska;https://www.google.com/maps/place/?q=place_id:ChIJfYIJs6PMBEcRZ2n-_K0FUe4;52.2429458,18.0927333
Gostyń;;;63-800 Gostyń, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ_RLoryQMBUcRzgXuB3njCf0;51.8786,17.01215
Górka Duchowna;;;64-111 Górka Duchowna, Polska;https://www.google.com/maps/place/?q=place_id:ChIJCQAcfZ-8BUcRpDlMkyzUDbo;51.9521788,16.5931692
Górka Klasztorna;;;Górka Klasztorna, 89-310 Rataje, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ6Rix8My4A0cRG2LACavlkNE;53.2706676,17.2381062
Kawnice;;;62-590 Kawnice, Polska;https://www.google.com/maps/place/?q=place_id:ChIJxxcWWV4zG0cR3u2XsVbP_UI;52.2455775,18.1506096
Licheń;;;Licheń Stary, Polska;https://www.google.com/maps/place/?q=place_id:ChIJTXZY9chJG0cRfUdl3oYTk-U;52.3163029,18.3542164
Lutynia;;;55-330 Lutynia, Polska;https://www.google.com/maps/place/?q=place_id:ChIJtU3NJRe-D0cRqZE0quzxSvw;51.1349776,16.782625
Niedźwiady (Lwów);;;62-800 Niedźwiady, Polska;https://www.google.com/maps/place/?q=place_id:ChIJh2OJMlnFGkcRvQ3dZQ0jmLg;51.7987293,18.0919631
Poznań;;;Poznań, Polska;https://www.google.com/maps/place/?q=place_id:ChIJtwrh7NJEBEcR0b80A5gx6qQ;52.40567859999999,16.9312766
Poznań;;;Poznań, Polska;https://www.google.com/maps/place/?q=place_id:ChIJtwrh7NJEBEcR0b80A5gx6qQ;52.40567859999999,16.9312766
Poznań;;;Poznań, Polska;https://www.google.com/maps/place/?q=place_id:ChIJtwrh7NJEBEcR0b80A5gx6qQ;52.40567859999999,16.9312766
Skalmierzyce;;;63-460 Skalmierzyce, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ5WLBG1TIGkcR_Z5OFlnG108;51.7025452,17.977508
Skrzatusz;;;Skrzatusz, Polska;https://www.google.com/maps/place/?q=place_id:ChIJIbHer0BfAUcRfKxfWfVs6Ik;53.2037158,16.5815831
Szamotuły;;;64-500 Szamotuły, Polska;https://www.google.com/maps/place/?q=place_id:ChIJa0kp81QWBEcRRWueSBg4Tiw;52.6116547,16.5779047
Tulce;;;Tulce, Polska;https://www.google.com/maps/place/?q=place_id:ChIJyUvjxUZYBEcRalfz_A70J_o;52.3431344,17.0757401
