nazwa_obiektu;region;kategoria_obiektu;adres;maps_url;lokalizacja
Malbork – zespół zamku krzyżackiego, [p, u];;;Starościńska 1, 82-200 Malbork, Polska;https://www.google.com/maps/place/?q=place_id:ChIJUxu-TAtZ_UYRln6bQfTjg3U;54.0397846,19.0280495
Małujowice – kościół parafialny pod wezwaniem św. Jakuba Apostoła, [p];;;49-353 Małujowice, Polska;https://www.google.com/maps/place/?q=place_id:ChIJmfB85xwvEEcRzqIMOQ5Gxnw;50.8470717,17.3805213
Mysłakowice w Kotlinie Jeleniogórskiej – zespół pałacowo-parkowy (obecnie szkoła podstawowa), [p];;;Sułkowskiego 1, 58-533 Mysłakowice, Polska;https://www.google.com/maps/place/?q=place_id:ChIJJRljGAXnDkcRu02YdQ_K2MU;50.8447179,15.7796976
Nieborów – zespół pałacowo ogrodowy, [p];;;Aleja Lipowa 35, 99-416 Łowicz, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ_-l0sAXhG0cRHiIAyGZP92I;52.0657643,20.0700226
Nowy Wiśnicz – zespół architektoniczno-krajobrazowy, [p];;;Zamkowa 13, 32-720 Nowy Wiśnicz, Polska;https://www.google.com/maps/place/?q=place_id:ChIJmd3AVp8jFkcR1M09jP5BiXA;49.9173681,20.4693588
Nysa – zespół kościoła farnego pod wezwaniem św. Jakuba Starszego Apostoła i św. Agnieszki Dziewicy i Męczennicy, [p];;;Plac Katedralny 7, 48-300 Nysa, Polska;https://www.google.com/maps/place/?q=place_id:ChIJuU8qngXEEUcR9v438CrRN3o;50.4744025,17.3344243
Oblęgorek – pałacyk Henryka Sienkiewicza wraz z zabytkowym parkiem i aleją lipową, [p];;;Lipowa 24, 26-067 Oblęgorek, Polska;https://www.google.com/maps/place/?q=place_id:ChIJWTC7spQrGEcRbsB8k7F8JR0;50.9573911,20.476121
Olesno – kościół odpustowy pod wezwaniem św. Anny, [p];;;Gorzowska 76, 46-300 Olesno, Polska;https://www.google.com/maps/place/?q=place_id:ChIJBdfeHMuMEEcR7-ouG3dwjXg;50.8964601,18.422771
Olsztyn – zamek kapituły warmińskiej, [p];;;Zamkowa 3, 10-074 Olsztyn, Polska;https://www.google.com/maps/place/?q=place_id:ChIJjVYSQgB_4kYRu0BEsszlclw;53.7775518,20.4743897
Opatów – zespół kolegiaty pw. św. Marcina Biskupa, [p];;;"Generała Stefana ""Grota"" Roweckiego 10, 27-500 Opatów, Polska";https://www.google.com/maps/place/?q=place_id:ChIJSVlQOnmpIkcRgDwLWzeMPrE;50.8025865,21.4213454
Orawka – kościół pod wezwaniem św. Jana Chrzciciela, [p];;;65, 34-480 Orawka, Polska;https://www.google.com/maps/place/?q=place_id:ChIJQ4fsapvcFUcRIiORd-5aW9k;49.5108053,19.717979
Ostrów Lednicki – wyspa Ostrów Lednicki na Jeziorze Lednickim, [p];;;Ostrów Lednicki, 62-261, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ0XtJrfiLBEcRaW2ob4iyP48;52.5269444,17.3777778
Oświęcim – hitlerowski nazistowski obóz koncentracyjny Auschwitz-Birkenau z lat 1940-1945, [u];;;Więźniów Oświęcimia 55, 32-600 Oświęcim, Polska;https://www.google.com/maps/place/?q=place_id:ChIJof9NATK-FkcRxVMagtZz4eg;50.0293909,19.2054949
Owczary gm. Sękowa – drewniana cerkiew pw. Opieki Bogurodzicy, [u];;;żółty szlak rowerowy Owczary - Małastów, 38-307, Polska;https://www.google.com/maps/place/?q=place_id:ChIJw7RI9oHPPUcRm1AxiwU22_8;49.58859390000001,21.1915433
Ozimek – żelazny łańcuchowy most wiszący na rzece Mała Panew, [p];;;Hutnicza 1/5, 46-040 Ozimek, Polska;https://www.google.com/maps/place/?q=place_id:ChIJL--aW0n5EEcR2eIADwKWRB0;50.67641219999999,18.2122837
Paczków – zespół staromiejski ze średniowiecznym systemem fortyfikacji, [p];;;Pocztowa 6, 48-370 Paczków, Polska;https://www.google.com/maps/place/?q=place_id:ChIJByVI_6LfEUcR7UgPfRvEPdQ;50.4660161,17.0040998
Pelplin – zespół pocystersko-katedralny, [p];;;Plac Mariacki 2, 83-130 Pelplin, Polska;https://www.google.com/maps/place/?q=place_id:ChIJaYWwd8-YAkcRdQTyWwFTOgs;53.9274619,18.6941084
Płock – Wzgórze Tumskie, [p];;;Tumska 1, 09-400 Płock, Polska;https://www.google.com/maps/place/?q=place_id:ChIJf6-cLaBwHEcRdVWxdJksXMw;52.5407148,19.6891334
Powroźnik gm. Muszyna – drewniana cerkiew pw. św. Jakuba Młodszego Apostoła, [u];;;DW971 28, 33-370 Powroźnik, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ3fY7NR13PkcREeyhrBSyYYA;49.3696026,20.950348
Poznań – historyczny zespół miasta, [p];;;Stary Rynek 1, 61-768 Poznań, Polska;https://www.google.com/maps/place/?q=place_id:ChIJo_p0U0dbBEcRC1EKK_vW9WU;52.40858679999999,16.9340342
Przemyśl – Twierdza Przemyśl, [p];;;37-722 Bolestraszyce, Polska;https://www.google.com/maps/place/?q=place_id:ChIJHVUa9OZ7O0cRKJvGQo_RZQA;49.8216876,22.8613226
Przemyśl – zespół staromiejski, [p];;;;NOT_FOUND;
Pszczyna – zespół zamkowo-parkowy, [p];;;Brama Wybrańców 1, 43-200 Pszczyna, Polska;https://www.google.com/maps/place/?q=place_id:ChIJn21LkOu6FkcRvZWaGbuXHOY;49.978169,18.9404489
Puławy – zespół pałacowo-parkowy, [p];;;24-100 Puławy, Polska;https://www.google.com/maps/place/?q=place_id:ChIJj3190EJ5IkcR6GExKaUIiF8;51.41160989999999,21.9619254
Pułtusk – kolegiata pod wezwaniem Zwiastowania Najświętszej Maryi Pannie, [p];;;Marii Konopnickiej 1, 06-100 Pułtusk, Polska;https://www.google.com/maps/place/?q=place_id:ChIJW7FZ8QWSHkcRQrMJpbfIoAY;52.7073634,21.088216
Racławice – teren historycznej Bitwy Racławickiej, [p];;;32-222 Dziemięrzyce, Polska;https://www.google.com/maps/place/?q=place_id:ChIJQ1bEaq6zF0cRVcDsxFXWL6Q;50.3061519,20.2266508
Radom – zespół klasztorny Bernardynów, [p];;;Stefana Żeromskiego 6/8, 26-600 Radom, Polska;https://www.google.com/maps/place/?q=place_id:ChIJXak2lcxeGEcRcwQh33nUgPY;51.4015823,21.1475451
Radruż gm. Horyniec Zdrój – zespół cerkiewny pw. św. Paraskiewy, [p, u];;;Radruż 13, 37-620 Radruż, Polska;https://www.google.com/maps/place/?q=place_id:ChIJxSqk1ClPO0cRW00zMLSjxnM;50.1766088,23.401502
Rogalin – zespół pałacowo-parkowy z obszarem dawnego majątku ziemskiego, [p];;;62-022 Rogalin, Polska;https://www.google.com/maps/place/?q=place_id:ChIJQRC6P_VTBEcRK6tCNBsJdcw;52.2349921,16.9287016
Rydzyna – założenie rezydencjonalno-urbanistyczne, [p];;;plac Zamkowy 1, 64-130 Rydzyna, Polska;https://www.google.com/maps/place/?q=place_id:ChIJmSqYqLCeBUcR2akVZq8mHBw;51.7875873,16.6709428
Rytwiany – pokamedulski zespół klasztorny Pustelnia Złotego Lasu, [p];;;Klasztorna 25, 28-236 Rytwiany, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ7bA8KgdZPUcRXpbkO-RyYYA;50.520632,21.2419375
Sandomierz – historyczny zespół architektoniczno-krajobrazowy, [p];;;Rynek 10, 27-600 Sandomierz, Polska;https://www.google.com/maps/place/?q=place_id:ChIJVSPgzQ21IkcRyb0kr6JVXzI;50.6797991,21.748665
Sękowa k. Gorlic – późnogotycki drewniany kościół filialny pw. św. Jakuba i św. Filipa, [u];;;13, Sękowa 12, 38-307, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ6YeIhfDFPUcRw8WJ9AynOmM;49.6306189,21.1860814
Smolnik gm. Lutowiska – drewniana cerkiew pw. św. Michała Archanioła, [u];;;Lutowiska 85, 38-713 Smolnik, Polska;https://www.google.com/maps/place/?q=place_id:ChIJj9QmoJ7nO0cR6OfnN55ax-M;49.2095232,22.6879177
Srebrna Góra – Twierdza Srebrnogórska, nowożytna warownia górska z XVIII w., [p];;;Kręta 4, 57-215 Srebrna Góra, Polska;https://www.google.com/maps/place/?q=place_id:ChIJUdvsQ0w5DkcRYvLTLex2Hck;50.5740737,16.6427538
