nazwa_obiektu;region;kategoria_obiektu;adres;maps_url;lokalizacja
Centralne Muzeum Pożarnictwa;;;Stadionowa 7A, 41-400 Mysłowice, Polska;https://www.google.com/maps/place/?q=place_id:ChIJBazZxOLEFkcR2k7HPh1ITUc;50.2275988,19.1449597
Muzeum Chleba;;;Z. Nałkowskiej 5, 41-922 Radzionków, Polska;https://www.google.com/maps/place/?q=place_id:ChIJW5t6sKEsEUcRTuT13G_u_uw;50.3824272,18.9014218
Skansen;;;Aleksandra Rybickiego 3, 38-500 Sanok, Polska;https://www.google.com/maps/place/?q=place_id:ChIJyTY2nYVtPEcRU6B3mYnO-Cs;49.5742967,22.2080073
Zabytkowa Kopalnia Węgla „Ignacy”;;;Ignacego Mościckiego 3, 44-273 Rybnik, Polska;https://www.google.com/maps/place/?q=place_id:ChIJHb3ZaI9PEUcR4PxMc3PVdkc;50.0629038,18.4675176
Sztolnia „Pstrąga Czarnego”;;;darmowy parking, Repecka, 42-600 Tarnowskie Góry, Polska;https://www.google.com/maps/place/?q=place_id:ChIJe3CnLg0pEUcRdrWORwbxM4k;50.4286044,18.8158932
Zabytkowa Kopalnia Srebra i Skansen Maszyn Parowych;;;Szczęść Boże 79H, 42-600 Tarnowskie Góry, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ6QuHplIrEUcR14vkvs6rsaU;50.4267817,18.8501972
Muzeum Piwowarstwa;;;Katowicka 9, 43-100 Tychy, Polska;https://www.google.com/maps/place/?q=place_id:ChIJM6AWEhTIFkcROm9JO5NK6C0;50.12926969999999,18.9893294
Zabytkowa Kopalnia Węgla Kamiennego;;;Kopalniana 7D, 41-807 Zabrze, Polska;https://www.google.com/maps/place/?q=place_id:ChIJxyKOUIAtEUcR-LiywovAi_8;50.3416969,18.7900057
Skansen Górniczy „Królowa Luiza”;;;Maurycego Mochnackiego 12, 41-800 Zabrze, Polska;https://www.google.com/maps/place/?q=place_id:ChIJBdiOR2cyEUcRX6RuIu5NiDY;50.2964706,18.7990514
Muzeum Browaru;;;Browarna 88, 34-300 Żywiec, Polska;https://www.google.com/maps/place/?q=place_id:ChIJdyfyawYmFEcROgPAjR5acXU;49.66326240000001,19.1740269
Kopalnia Soli;;;Aleja 1000-lecia 2, 62-650 Kłodawa, Polska;https://www.google.com/maps/place/?q=place_id:ChIJgyCnFXptG0cR2JOfj1Gzfm0;52.2406339,18.9221691
Muzeum Przemysłu Naftowego i Gazownictwa;;;Kopalniana 35, 38-458 Bóbrka, Polska;https://www.google.com/maps/place/?q=place_id:ChIJryry9ztIPEcR4UV4P3-Hrso;49.6163068,21.7108424
Bieszczadzka Kolej Leśna;;;Majdan 17, 38-607, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ1yA6-YP-O0cRm5yjcdbb-yc;49.2055725,22.2990324
Huta żelaza;;;Szkolna 34, 25-510 Chlewiska, Polska;https://www.google.com/maps/place/?q=place_id:ChIJWeY0-GhJGEcRStdSiFOtwxc;51.235875,20.7563428
Skansen Taboru Kolejowego;;;Chabówka 229, 34-700 Chabówka, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ6eXTFl9DGkcRT3zO12dsWKY;49.5944899,19.9270108
Muzeum Lotnictwa Polskiego;;;al. Jana Pawła II 39, 31-864 Kraków, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ39ffX9JaFkcR86cKqC04JVg;50.0769631,19.9897622
Muzeum Inżynierii Miejskiej;;;Św. Wawrzyńca 15, 31-060 Kraków, Polska;https://www.google.com/maps/place/?q=place_id:ChIJE6cB8UFbFkcRdUbFyONvAq8;50.049764,19.946822
Jędrzejowska Kolej Dojazdowa;;;Dojazd 1/3, 28-300 Jędrzejów, Polska;https://www.google.com/maps/place/?q=place_id:ChIJp2fSV7OeF0cRT4jUjhahVWU;50.6437252,20.2884411
Muzeum Gorzelnictwa;;;Stefana Żeromskiego 2, 37-100 Łańcut, Polska;https://www.google.com/maps/place/?q=place_id:ChIJW7jyDoXuPEcRLdisJ2i6cII;50.0783765,22.2309964
Kolekcja powozów;;;Leśna 5, 55-020 Galowice, Polska;https://www.google.com/maps/place/?q=place_id:ChIJX_hAw1hFDkcRr0GPf2qSSVw;50.9829465,17.0018396
Kopalnia krzemienia;;;Sudół 135a, 27-400 Ostrowiec Świętokrzyski, Polska;https://www.google.com/maps/place/?q=place_id:ChIJtw1QJgMKGEcRvOgQYZ4nIUY;50.9722558,21.4900411
Zakład hutniczy;;;Maleniec 55A, 26-242, Polska;https://www.google.com/maps/place/?q=place_id:ChIJr6EvKw7EGUcR4trzRlMSx8Q;51.1831422,20.1818745
Walcownia;;;Walcownia, 41-260 Sławków, Polska;https://www.google.com/maps/place/?q=place_id:ChIJJUl7Ek3nFkcR9hfyH0H8HhA;50.2981059,19.4030108
Huta żelaza;;;Szkolna 34, 25-510 Chlewiska, Polska;https://www.google.com/maps/place/?q=place_id:ChIJWeY0-GhJGEcRStdSiFOtwxc;51.235875,20.7563428
Kuźnia wodna;;;Bytowska 1, 80-328 Gdańsk, Polska;https://www.google.com/maps/place/?q=place_id:ChIJsXQs-U51_UYRY68QIAMiFdo;54.4066413,18.5391849
Muzeum Przyrody i Techniki;;;Marszałka Piłsudskiego 95, 27-200 Starachowice, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ00BsYc0VGEcRBBsJViPxx3s;51.0494119,21.0682153
Walcownia i pudlingarnia;;;Reczyce 3, 74-407 Reczyce, Polska;https://www.google.com/maps/place/?q=place_id:ChIJv2gV0HFvB0cRLWQaJ8GhWzI;52.6790483,14.5977792
Przeworska Kolej Dojazdowa;;;Lubomirskich 14, 37-200 Przeworsk, Polska;https://www.google.com/maps/place/?q=place_id:ChIJPT5v_KmWPEcRzz8qFqPhqHw;50.0665492,22.5013754
Krynica Morska;;;Krynica Morska, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ2foAlBkx_UYRFMcz-mu6v_k;54.3799582,19.4437701
Gdańsk Nowy Port Gdańsk Port Północny;;;Gdańsk, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ-bC8RcgM_UYR4rJ8CwxXXEI;54.4007831,18.6964315
Jastarnia;;;Jastarnia, Polska;https://www.google.com/maps/place/?q=place_id:ChIJq_-2oVOq_UYRNyGyNlwHsGI;54.6954278,18.6798018
Rozewie;;;Rozewie, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ1-O86zdL_EYRWP9EVIdnwsc;54.81974,18.3471
Stilo;;;Kołobrzeska 28, 80-394 Gdańsk, Polska;https://www.google.com/maps/place/?q=place_id:ChIJTXXgAyp1_UYR_BdNXrfgkoc;54.4024365,18.5834018
Czołpino;;;Czołpino, Polska;https://www.google.com/maps/place/?q=place_id:ChIJGasmbCNs_kYR_8ngocyxVBM;54.7108554,17.2382737
Ustka;;;Ustka, Polska;https://www.google.com/maps/place/?q=place_id:ChIJqQRnkSs8_kYRmHx9RRF83ZU;54.5805607,16.861891
Jarosławiec;;;Jarosławiec, Polska;https://www.google.com/maps/place/?q=place_id:ChIJucsRvtsx_kYRqOc8CHWjZro;54.5403402,16.5453544
Darłowo;;;Darłowo, Polska;https://www.google.com/maps/place/?q=place_id:ChIJN9UR538p_kYRUoTbE5XGOaw;54.4210664,16.410611
Gąski;;;76-034 Gąski, Polska;https://www.google.com/maps/place/?q=place_id:ChIJDx95wxIwAEcRmyxrVF0qFps;54.2374713,15.9197632
Kołobrzeg;;;Kołobrzeg, Polska;https://www.google.com/maps/place/?q=place_id:ChIJH1fCLJgVAEcRDcAU_5wCqzQ;54.17591729999999,15.5832667
Niechorze;;;Niechorze, Polska;https://www.google.com/maps/place/?q=place_id:ChIJZ8Wmjn12AEcRlwRJnz8uxeM;54.0948275,15.0766112
Kikut;;;72-513 Wisełka, Polska;https://www.google.com/maps/place/?q=place_id:ChIJL3O6EkqJqkcRg1kUutIAhlM;53.98143040000001,14.5803642
Świnoujście;;;Świnoujście, Polska;https://www.google.com/maps/place/?q=place_id:ChIJATOuzc1YqkcRyE1uCpc64B8;53.9100327,14.2475775
Na Wieprzy: Biesowice, Ciecholub, Kępice, Kępka;;;Kępka, Kępice, Polska;https://www.google.com/maps/place/?q=place_id:ChIJ_6uZtYfjAUcR3QpqZn5OmQc;54.2142077,16.8991955
Na Łupawie: Drzeżewo, Łebień, Łupawie, Poganice,Smołdzino,Żelkowo,;;;Łupawa 22, 76-242 Łupawa, Polska;https://www.google.com/maps/place/?q=place_id:ChIJDV47K7ri_UYRNA1PhJXMFwE;54.42019490000001,17.4202253
Na Radwi: Niedalin, Rosnów,;;;Rosnowo 32, 76-042 Rosnowo, Polska;https://www.google.com/maps/place/?q=place_id:ChIJcdQWc_jIAUcRC-zsa0YM5Qk;54.0636228,16.3031228
